name,original_designation,county,wikipedia_url,status,match_confidence,validated,validation_notes,summary,education,dob,dod,place_of_birth,place_of_death,gender,involved_in_sports,involved_in_politics,involved_in_military,involved_in_music
James Weldon Johnson,James Weldon Johnson Memorial Highway,Duval,https://en.wikipedia.org/wiki/J._Rosamond_Johnson,Found,64.3,true,seq=13.3; human:+40; fl:+10; county-miss:-8; us:+5,"John Rosamond Johnson was an American composer and singer born on August 11, 1873, in Jacksonville, Florida. He is best known for his collaborations with his brother James Weldon Johnson, including the composition of the song Lift Every Voice and Sing, often referred to as the Black National Anthem. Johnson was a pioneering figure in African American music, contributing to Broadway productions, spirituals, and popular songs during the early 20th century. He passed away on November 11, 1954, leaving a lasting legacy in American musical history.","['New England Conservatory of Music', 'Fisk University (attended)']",1873-08-11,1954-11-11,"Jacksonville, Florida, United States","New York City, New York, United States",male,no,no,no,yes
Jim Deaton,Jim Deaton Memorial Bridge,Duval,https://en.wikipedia.org/wiki/Dick_Slater,Found,48.6,true,seq=7.6; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Dick Slater was an American professional wrestler born on May 19, 1951, known for his career in the 1970s and 1980s. He achieved prominence in organizations like the National Wrestling Alliance (NWA) and World Wrestling Federation (WWF), often teaming with his storyline brother Bob Slater. Slater was recognized for his tag team success, including winning the NWA World Tag Team Championship. He passed away on October 18, 2018, leaving a legacy in the wrestling industry.",,1951-05-19,2018-10-18,"Tampa, Florida, United States","Tampa, Florida, United States",male,yes,no,no,no
John T. Alsop,"John T. Alsop, Jr. Bridge",Duval,https://en.wikipedia.org/wiki/John_T._Alsop,Found,67.0,true,seq=20.0; human:+40; fl:+10; county-miss:-8; us:+5,"John T. Alsop was an American politician born on October 17, 1724, in New York City. He served as a delegate to the Continental Congress from New York between 1774 and 1776. Alsop was a merchant and played a role in the early governance of New York during the Revolutionary War era. He died on November 22, 1794, leaving a legacy in early American political history.",,1724-10-17,1794-11-22,"New York City, New York, United States","New York City, New York, United States",male,no,yes,no,no
Lawrence Callahan,Lawrence Callahan Highway,Duval,Not Found,Not Found,7.0,false,seq=4.1; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Moses Baker,Moses Baker Boulevard,Duval,Not Found,Not Found,18.7,false,seq=12.7; fl:+10; county-miss:-8,,,,,,,,,,,
Napoleon Bonaparte Broward,Napoleon Bonaparte Broward Bridge,Duval,https://en.wikipedia.org/wiki/Ion_Farris,Found,47.7,true,seq=6.7; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Ion Farris was an American lawyer and politician born in 1872, known for his significant contributions to Florida's legal and political landscape. He served in both the Florida House of Representatives and the Florida Senate, where he played a key role in shaping state legislation during the early 20th century. Farris also ran for Governor of Florida in 1916, though he was ultimately unsuccessful in his bid. His career reflected his deep involvement in Florida's political development before his death in 1945.",,1872-01-01,1945-01-01,not found,not found,male,no,yes,no,no
Robert L. Brown,"Robert L. Brown, Sr., Highway",Duval,Not Found,Not Found,18.9,false,seq=12.9; fl:+10; county-miss:-8,,,,,,,,,,,
Ronald W. Reagan,Ronald W. Reagan Memorial Highway,Duval,Not Found,Not Found,20.2,false,seq=11.2; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Roy Willis,Roy Willis Street,Duval,Not Found,Not Found,18.0,false,seq=3.9; last-mismatch:-4; fl:+10; county:+8,,,,,,,,,,,
St. Elmo W. Acosta,St. Elmo W. Acosta Bridge,Duval,https://en.wikipedia.org/wiki/St._Elmo_W._Acosta,Found,42.0,true,seq=20.0; human:+40; fl-miss:-10; county-miss:-8,"St. Elmo W. Acosta was a notable American military officer born in 1892. He served as a colonel in the United States Army and was recognized for his contributions during World War I and World War II. Acosta was also involved in the development of military aviation and logistics. He passed away in 1954, leaving a legacy in military leadership and strategy.","['United States Military Academy (West Point), Bachelor of Science', 'Army Command and General Staff College']",1892-01-01,1954-01-01,not found,not found,male,no,no,yes,no
Tom Marshall,Tom Marshall Bridge,Duval,Not Found,Not Found,22.0,false,seq=20.0; fl:+10; county-miss:-8,,,,,,,,,,,
Willie F. Faust,Willie F. Faust Boulevard,Duval,https://en.wikipedia.org/wiki/Jacory_Patterson,Found,47.0,true,seq=2.6; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Jacory Patterson is an American track and field athlete specializing in sprinting. He gained recognition during his collegiate career at Virginia Tech, where he competed in indoor and outdoor track events. Patterson achieved notable success in the 2019 indoor season, contributing to his team's performance in sprints. His athletic career highlights his dedication to the sport and his role as a competitive sprinter at the collegiate level.",['Virginia Tech'],,,not found,not found,male,yes,no,no,no
Ricky Lord,Sergeant Ricky Lord Memorial Highway,Gilchrist,Not Found,Not Found,4.4,false,seq=8.4; last-mismatch:-4; mil:+15; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
"Martin Luther King, Jr","Dr. Martin Luther King, Jr., Memorial Highway",Hamilton,Not Found,Not Found,14.5,false,seq=13.5; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
R. Stanley Adams,R. Stanley Adams Memorial Highway,Hamilton,https://en.wikipedia.org/wiki/Robert_Stanley_Adams,Found,62.0,true,seq=16.7; human:+40; fl:+10; county-miss:-8,"Robert Stanley Adams was a British politician and trade unionist born in 1885. He served as a Member of Parliament (MP) for the Labour Party, representing Bristol East from 1929 to 1931 and again from 1935 until his death in 1949. Adams was also a prominent figure in the National Union of Railwaymen, advocating for workers' rights during a pivotal era in British labor history. His career spanned both political and union leadership, leaving a lasting impact on labor movements in the UK.",,1885-01-01,1949-01-01,not found,not found,male,no,yes,no,no
Frank R. Norris,Frank R. Norris Bridge,Lafayette,Not Found,Not Found,14.6,false,seq=10.6; last-mismatch:-4; fl:+10; county-miss:-8,,,,,,,,,,,
Fred P. Parker,Fred P. Parker Memorial Bridge,Lafayette,Not Found,Not Found,21.5,false,seq=12.5; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Fred P. Parker,Fred P. Parker Memorial Highway,Lafayette,Not Found,Not Found,21.5,false,seq=12.5; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Hal W. Adams,Hal W. Adams Bridge,Lafayette,https://en.wikipedia.org/wiki/Ron_Adams,Found,57.4,true,seq=11.4; human:+40; fl:+10; county-miss:-8,"Ron Adams is an American basketball coach born in 1947, best known for his long tenure as an assistant coach in the NBA. He has worked with multiple championship-winning teams, including the Boston Celtics and Golden State Warriors, contributing to their strategic success. Adams began his coaching career at the collegiate level before transitioning to the NBA in 1992. His expertise in player development and defensive strategies has earned him widespread respect in professional basketball.","[""Fresno State University, Bachelor's degree"", ""University of Fresno Pacific (now Fresno Pacific University), Master's degree""]",1947-01-01,,"Bakersfield, California, United States",not found,male,yes,no,no,no
Stanley H. Cannon,Sheriff Stanley H. Cannon Memorial Highway,Lafayette,Not Found,Not Found,0.0,false,seq=12.9; le-missing:-50; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Forest Ranger Edward O. Peters,Forest Ranger Edward O. Peters Memorial Highway,Levy,https://en.wikipedia.org/wiki/Eddy_Waller,Found,27.0,true,seq=4.9; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Eddy Waller was an American actor born on July 14, 1889, best known for his roles in Western films and television series during the mid-20th century. He appeared in over 200 films, often portraying sidekick or comic relief characters, and became a familiar face in Hollywood's B-movie productions. Waller also transitioned to television, featuring in popular shows like The Adventures of Wild Bill Hickok and The Lone Ranger. He passed away on October 20, 1977, leaving behind a legacy as a prolific character actor in the Western genre.",,1889-07-14,1977-10-20,not found,"Los Angeles, California, United States",male,no,no,no,no
Marine Lance Corporal Brian R. Buesing,Marine Lance Corporal Brian R. Buesing Memorial Highway,Levy,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
U.S. Army SPC James A. Page,U.S. Army SPC James A. Page Memorial Highway,Levy,Not Found,Not Found,22.0,false,seq=4.5; last-mismatch:-4; mil:+15; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
United States Army Sergeant Karl A. Campbell,United States Army Sergeant Karl A. Campbell Memorial Highway,Levy,Not Found,Not Found,11.4,false,seq=12.4; last-mismatch:-4; mil:+15; fl-miss:-10; county-miss:-8,,,,,,,,,,,
United States Army Specialist Brandon Tyler Thorsen,United States Army Specialist Brandon Tyler Thorsen Memorial Highway,Levy,Not Found,Not Found,0.0,false,seq=5.4; last-mismatch:-4; mil:+15; fl-miss:-10; county-miss:-8; nobility:-40,,,,,,,,,,,
William R. Coulter,William R. Coulter Highway,Levy,https://en.wikipedia.org/wiki/William_A._Coulter,Found,47.0,true,seq=18.9; human:+40; fl-miss:-10; county-miss:-8; us:+5,"William A. Coulter was a 19th-century American maritime artist known for his detailed paintings of ships and coastal scenes. Born in 1849 in Glenariff, Ireland, he immigrated to the United States and became one of the foremost ship portraitists of his time. His works captured the essence of the clipper ships and steamers that defined the era, earning him recognition in maritime art circles. Coulter died in 1936 in San Francisco, California, leaving behind a legacy of meticulously crafted nautical artworks that remain highly valued today.",,1849-01-01,1936-07-20,"Glenariff, County Antrim, Ireland","San Francisco, California, United States",male,no,no,no,no
Raeburn C. Horne,Raeburn C. Horne Memorial Highway,Madison,https://en.wikipedia.org/wiki/Raeburn_C._Horne,Found,53.0,true,seq=20.0; human:+40; fl:+10; county:+8; roman:-25,"Raeburn C. Horne was an American figure whose specific life details are not well-documented in the provided content. No notable achievements, profession, or birth/death dates are explicitly mentioned in the available information. The Wikipedia page lacks substantial biographical data, making it difficult to ascertain his historical significance. Further research would be required to provide a comprehensive overview of his life and contributions.",,,,not found,not found,male,no,no,no,no
Bill Pearce,Bill Pearce Highway,Multiple Counties,https://en.wikipedia.org/wiki/Bill_Pearce_%28politician%29,Found,67.0,true,seq=20.0; human:+40; fl:+10; county-miss:-8; us:+5,"Bill Pearce was an American politician and businessman born on March 12, 1917. He served as a U.S. Senator from Utah from 1974 to 1976 after being appointed to fill a vacancy. Pearce was known for his conservative views and contributions to Utah's political landscape during his brief tenure. He passed away on December 21, 2002, leaving behind a legacy in Utah's Republican Party.","['University of Utah, Bachelor of Science in Business Administration', 'Harvard Business School, Advanced Management Program']",1917-03-12,2002-12-21,"Salt Lake City, Utah, United States","Salt Lake City, Utah, United States",male,no,yes,no,no
Blue Springs,Blue Springs Highway,Multiple Counties,https://en.wikipedia.org/wiki/Blue_Springs,Found,27.0,true,seq=20.0; fl:+10; county-miss:-8; us:+5,"The provided content does not contain biographical information about a person but instead references 'Blue Springs,' which appears to be a geographical location or topic rather than an individual. No birth, death, profession, or notable achievements for a person are mentioned in the extracted text. The Wikipedia page navigation and language links suggest this is an article about a place, not a biography. Without relevant details, no personal summary can be generated.",,,,not found,not found,not found,no,no,no,no
Browning Pearce,Browning Pearce Memorial Highway,Multiple Counties,https://en.wikipedia.org/wiki/Charles_H._Pearce,Found,61.0,true,seq=10.0; human:+40; fl:+10; county-miss:-8; us:+5,"Charles Henry Pearce was born on March 16, 1840, and died on April 18, 1926. He was an American politician and lawyer who served as a U.S. Representative from Missouri from 1873 to 1879. Pearce played a notable role in post-Civil War Reconstruction and was involved in key legislative debates of the era. His career reflected the political and social transformations of the late 19th-century United States.","['University of Missouri, Bachelor of Arts', 'Studied law (self-taught and under mentorship)']",1840-03-16,1926-04-18,"Howard County, Missouri, United States","Boonville, Missouri, United States",male,no,yes,yes,no
Charley E. Johns,Charley E. Johns Highway,Multiple Counties,https://en.wikipedia.org/wiki/Charley_Eugene_Johns,Found,27.0,true,seq=16.7; fl:+10; county-miss:-8; us:+5,"Charley Eugene Johns was born on March 10, 1905, and died on May 23, 1990. He was an American politician who served as the 30th Governor of Florida from 1953 to 1955, following his tenure as a state senator. Johns was known for his conservative policies and opposition to racial integration during the civil rights era. His political career also included roles as a member of the Florida Cabinet and a circuit court judge.","['University of Florida, Bachelor of Laws (LL.B.), 1928', 'University of Florida, Bachelor of Arts (A.B.), 1926']",1905-03-10,1990-05-23,"Starke, Florida, United States","Starke, Florida, United States",male,no,yes,no,no
Coach Jermaine D. Hall,Coach Jermaine D. Hall Memorial Highway,Multiple Counties,Not Found,Not Found,7.0,false,seq=4.4; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
