input_name,cleaned_name,input_type,odmp_url,odmp_name,odmp_bio,odmp_age,odmp_tour,odmp_badge,odmp_cause,odmp_end_of_watch,odmp_incident_details,odmp_fuzzy_score,wikidata_occupation,wikidata_race,wikidata_sex,wikidata_birth_date,wikidata_death_date,wikipedia_link,ai_summary,ai_education,ai_dob,ai_dod,ai_place_of_birth,ai_place_of_death,ai_gender,ai_involved_in_sports,ai_involved_in_politics,ai_involved_in_military,ai_involved_in_music
Roberto “Bobby” Salcedo Memorial Highway,Roberto Bobby Salcedo,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ronald Packard Parkway,Ronald Packard,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ronald Reagan Freeway,Ronald Reagan Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Rosa Parks Freeway,Rosa Parks Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Rosa Parks Highway,Rosa Parks,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Roy Wilson Memorial Highway,Roy Wilson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ruben Salazar Memorial Freeway,Ruben Salazar Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Rudolph B. Davila Memorial Freeway,Rudolph B Davila Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sam Helwer Memorial Freeway,Sam Helwer Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
San Bernardino Freeway,San Bernardino Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
San Diego Freeway,San Diego Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
San Gabriel River Freeway,San Gabriel River Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
San Jose Police Officer Michael Johnson Memorial Highway,San Jose Police Officer Michael Johnson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
San Luis Rey Mission Expressway,San Luis Rey Mission,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Santa Ana Freeway,Santa Ana Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Santa Monica Freeway,Santa Monica Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Santa Paula Freeway,Santa Paula Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Screaming Eagles Highway,Screaming Eagles,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sears Point Toll Road,Sears Point Toll,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Seaside Freeway,Seaside Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Semper Fi Highway,Semper Fi,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Chuck Poochigian Highway,Senator Chuck Poochigian,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Daniel E. Boatwright Highway,Senator Daniel E Boatwright,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Senator David E. Cogdill, Sr., Memorial Highway",Senator David E Cogdill Sr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator David G. Kelley Highway,Senator David G Kelley,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Henry J. Mello Highway,Senator Henry J Mello,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Jenny Oropeza Memorial Freeway,Senator Jenny Oropeza Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Jim Costa Highway,Senator Jim Costa,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Paul J. Lunardi Memorial Highway,Senator Paul J Lunardi,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Sharon Runner Memorial Highway,Senator Sharon Runner,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sepulveda Freeway,Sepulveda Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sequoia-Kings Canyon Freeway,SequoiaKings Canyon Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Brian Walker Memorial Highway,Sergeant Brian Walker,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Daniel Sakai Memorial Highway,Sergeant Daniel Sakai,highway,https://www.odmp.org/officer/19881-sergeant-daniel-takashi-sakai,Sergeant Daniel Takashi Sakai,"Sergeant Daniel Sakai and Sergeant Ervin Romans, SWAT team members, were killed when they attempted to apprehend a suspect that had earlier in the day shot and killed Sergeant Mark Dunakin and mortally wounded Officer John Hege during a traffic stop. At approximately 1:15 p.m., Sergeant Dunakin and Officer Hege, patrolling on a motorcycle, pulled over a car at a traffic stop at 74th Avenue and MacArthur Boulevard. During the stop, the driver opened fire, killing the officers. Citizens who witnessed the incident called 911 and started CPR on both officers. The suspect fled on foot, leading to an intense manhunt by dozens of officers from the Oakland Police Department, California Highway Patrol, and Alameda County Sheriff's Department. At approximately 3:30 p.m., the Oakland Police Department received an anonymous tip that the suspect was barricaded inside an apartment building on 74th Avenue. Officers first attempted to negotiate with the suspect, but a SWAT team was sent into the location to apprehend him when that failed. As the SWAT officers approached, the suspect opened fire with a rifle, killing Sergeants Ervin Romans and Daniel Sakai and wounding a third officer. Officers returned fire, killing the 26-year-old male suspect. It was later determined that the suspect had an extensive violent criminal history and was on parole for assault with a deadly weapon. Additionally, he had a no-bail parole warrant at the time of the incident. Sergeant Sakai had served with the Oakland Police Department for nine years. He is survived by his wife, a UC Berkley Police Officer, a daughter, and his parents. In March 2012, the Keller Avenue Bridge over I-580 was renamed the ""Sgt. Mark Dunakin Sgt. Ervin Romans Sgt. Daniel Sakai Officer John Hege Memorial Bridge.""",35,8 years,186,Gunfire,"Saturday, March 21, 2009","Cause: Gunfire Weapon: Rifle; SKS Offender: Killed by other officers Related Line of Duty Deaths: Sergeant Mark Thomas Dunakin , Sergeant Ervin Julius Romans, II , Police Officer John Raymond Hege",100.0,,,,,,,,[],,,,,,,,,
"Sergeant Darrell Keith Lee, Sergeant Gary Wayne Wolfley, and Officer Sergio Carrera Jr. Memorial Highway",Sergeant Darrell Keith Lee Sergeant Gary Wayne Wolfley and Officer Sergio Carrera Jr,highway,https://www.odmp.org/officer/19031-officer-sergio-carrera,Officer Sergio Carrera,"Officer Sergio Carrera was shot while serving a warrant at an apartment building during a narcotics raid. He was part of a six man SWAT team serving a narcotics search warrant on a duplex on Cascade Street, just off of Riverside Avenue, at approximately 7:00 am. He was shot in the upper body during a struggle between a man and fellow officer inside the apartment. He was rushed to a hospital, but died from his wounds during surgery. The suspect, wanted in Mississippi for distribution of cocaine, was charged with first degree-murder. On January 26th, 2011, he was found guilty of involuntary manslaughter. Officer Carrera had served with the Rialto Police Department for four years. He is survived by his wife and two children.",29,4 years,168,Gunfire,"Thursday, October 18, 2007",Cause: Gunfire Weapon: Officer's rifle Offender: Convicted of involuntary manslaughter,100.0,,,,,,,,[],,,,,,,,,
Sergeant Gilbert Cortez and K-9 Mattie Memorial Highway,Sergeant Gilbert Cortez and K9 Mattie,highway,https://www.odmp.org/officer/21763-sergeant-gilbert-cortez,Sergeant Gilbert Cortez,"Sergeant Gilbert Cortez and K9 Mattie were killed in an automobile accident Route 79, near San Felipe Road, in San Diego County. Sergeant Cortez was part of a convoy of state corrections K9 officers who were en route to inspect the La Cima Fire Camp in a rural part of the county. His marked vehicle veered off the roadway and overturned, killing K9 Mattie. Sergeant Cotez was transported to a local fire station but died before a helicopter could reach him. Sergeant Cortez had served with the California Department of Corrections and Rehabilitation for 23 years and was assigned to the Southern Regional K-9 Unit. He is survived by his wife, two children, and parents.",46,23 years,Not available,Automobile crash,"Monday, March 25, 2013",Cause: Automobile crash Related Line of Duty Deaths: K9 Mattie,100.0,,,,,,,,[],,,,,,,,,
Sergeant Ronald “Ron” Lee Helus Memorial Highway,Sergeant Ronald Ron Lee Helus,highway,https://www.odmp.org/officer/23805-sergeant-ronald-lee-helus,Sergeant Ronald Lee Helus,"Sergeant Ron Helus was shot and killed at 11:20 p.m. after responding to an active shooter at a bar at 99 Rolling Oaks Drive in Thousand Oaks. When he arrived, Sergeant Helus heard gunfire coming from inside the bar, which was occupied by nearly 200 college students. He and a California Highway Patrol officer immediately made entry into the bar and confronted the shooter, who was waiting to ambush them. Sergeant Helus was shot five times by the subject and severely wounded. He was also struck one time by a friendly-fire round during the shooting. Sergeant Helus was taken to a local hospital where he died from his wounds. Eleven citizens were also shot and killed in the incident, and numerous others were wounded. The suspect was later found dead inside the bar from a self-inflicted gunshot wound. Sergeant Helus served with the Ventura County Sheriff's Office for 29 years. He is survived by his wife and son.",54,"29 years, 4 months",2556,Gunfire,"Thursday, November 8, 2018","Cause: Gunfire Incident Date: Wednesday, November 7, 2018 Weapon: Rifle Offender: Committed suicide",100.0,,,,,,,,[],,,,,,,,,
Shawn Baker Memorial Highway,Shawn Baker,highway,,,,,,,,,,,basketball player,,male,,,,,[],,,,,,,,,
"Sheriff’s Deputies Ronald Wayne Ives and Daniel Jess Lobo, Jr., Memorial Highway",Sheriffs Deputies Ronald Wayne Ives and Daniel Jess Lobo Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Shoreline Highway,Shoreline,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sierra Freeway,Sierra Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sig Sanchez Highway,Sig Sanchez,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Signal Hill Police Officer Anthony “Tony” Giniewicz Memorial Highway,Signal Hill Police Officer Anthony Tony Giniewicz,highway,https://www.odmp.org/officer/21041-police-officer-anthony-alan-giniewicz,Police Officer Anthony Alan Giniewicz,"Police Officer Anthony Giniewicz succumbed to gunshot wounds sustained on February 19, 1985, during a shootout with three gang members at a local restaurant. He and another officer had just gotten off duty and were eating at the restaurant with a dispatcher and Officer Giniewicz's wife. The other officer left the restaurant to go home but as he walked to his car he was accosted at gunpoint and robbed of his badge and service weapon. The three gang members took the officer hostage. As they walked him into the restaurant he was able to break free and called out for help. Officer Giniewicz immediately came to his assistance, and after getting a description of the suspects, went outside. The suspects immediately opened fire on him when he came outside. He was able to return fire but was severely wounded. He became paralyzed from the chest down as a result of his wounds and remained in poor health until passing away as a result of complications on December 7, 2011. Officer Giniewicz had served with the Signal Hill Police Department for three years and had previously served seven years with the Massachusetts Department of Correction. He is survived by his son, two stepchildren, mother, and six sisters.",58,10 years,38,Gunfire,"Wednesday, December 7, 2011","Cause: Gunfire Incident Date: Tuesday, February 19, 1985 Weapon: Gun; Unknown type Offender: Paroled in 2003",92.7536231884058,,,,,,,,[],,,,,,,,,
Simi Valley-San Fernando Valley Freeway,Simi ValleySan Fernando Valley Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sinclair Freeway,Sinclair Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Skyline Boulevard,Skyline,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Skyway Freeway,Skyway Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Solano County Deputy Sheriff Hale Humphrey Memorial Highway,Solano County Deputy Sheriff Hale Humphrey,highway,https://www.odmp.org/officer/6842-deputy-sheriff-hale-humphrey,Deputy Sheriff Hale Humphrey,"Deputy Sheriff Hale Humphrey was killed when he was struck by a suspect vehicle at a roadblock. The vehicle was being chased by officers and was being driven by two suspects who had just robbed a man at a gas station and had shot and killed Officer Charles Sorenson of the California Highway Patrol. Officer Sorenson was on patrol when he spotted the suspect vehicle traveling in the opposite direction. He gave chase to the vehicle until it crashed and then began chasing the suspects on foot. One of the suspects shot him in the neck, killing him instantly. The two killers then stole Officer Sorenson's cruiser and led officers on a chase at speeds of 130 mph. The killers were finally stopped six miles east of Fairfield when they rammed a roadblock on Highway 12, killing Deputy Humphrey. Both suspects, ages 18 and 16, were apprehended and charged with the deaths of both officers. The 16-year-old suspect was turned over to the California Youth Authority. The 18-year-old suspect, who was the driver and the gunman, was convicted of first-degree murder of Officer Sorenson and second-degree murder of Deputy Humphrey and sentenced to death on September 17th, 1963. On August 23rd, 1966, his sentence was commuted to life. He was paroled from Soledad Prison in September 1978. Deputy Humphrey was a United States World War II and Korean War Navy veteran who served with the Solano County Sheriff's Department for seven years and previously served with the Fairfield Police Department. He was survived by his wife and daughter. In 2016 a section of Highway 12 between Fairfield and Suisun City was renamed the Solano County Deputy Sheriff Hale Humphrey Memorial Highway.",42,6 years,Not available,Vehicular assault,"Friday, March 15, 1963",Cause: Vehicular assault Weapon: Automobile Offender: Paroled in 1978 Related Line of Duty Deaths: Officer Charles H. Sorenson,100.0,,,,,,,,[],,,,,,,,,
Soledad State Prison Correctional Officers Memorial Highway,Soledad State Prison Correctional Officers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sonny Bono Memorial Freeway,Sonny Bono Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sonoma County Veterans Memorial Highway,Sonoma County Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sonora and Mono Wagon Road,Sonora and Mono Wagon,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
South Bay Freeway,South Bay Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Southern Yosemite Highway,Southern Yosemite,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Special Agent Richard “Rick” K. Oules Memorial Highway,Special Agent Richard Rick K Oules,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Special Deputy Frank Hamilton Memorial Highway,Special Deputy Frank Hamilton,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Specialist Manuel Joaquin Holguin Memorial Highway,Specialist Manuel Joaquin Holguin,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sergeant Ricardo “Ricky” Barraza Memorial Highway,Staff Sergeant Ricardo Ricky Barraza,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Staff Sergeant Salvador J. Lara, Staff Sergeant Ysmael R. Villegas, and Sergeant Jesus S. Duran Memorial Highway",Staff Sergeant Salvador J Lara Staff Sergeant Ysmael R Villegas and Sergeant Jesus S Duran,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Stanley L. Van Vleck Memorial Highway,Stanley L Van Vleck,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Stephanie Marie Frazier Memorial Highway,Stephanie Marie Frazier,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Stephen P. Teale Highway,Stephen P Teale,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Stephen Palmer, Sr., Memorial Highway",Stephen Palmer Sr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Steve Faris Memorial Highway,Steve Faris,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Steven Lindblom Memorial Freeway,Steven Lindblom Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Stone Turnpike Memorial Freeway,Stone Turnpike Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ted Williams Freeway,Ted Williams Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Temecula Valley Freeway,Temecula Valley Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thomas J. Cosgrove Memorial Highway,Thomas J Cosgrove,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tinloy Street,Tinloy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tioga Road,Tioga,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tom Seaver Memorial Highway,Tom Seaver,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tommy Lasorda Memorial Highway,Tommy Lasorda,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tony Gwynn Memorial Freeway,Tony Gwynn Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Torrance Freeway,Torrance Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trinity Scenic Byway,Trinity Scenic Byway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tuolumne County Vietnam Veterans Memorial Highway,Tuolumne County Vietnam Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tuskegee Airmen Highway,Tuskegee Airmen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tuskegee Airmen Memorial Highway,Tuskegee Airmen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Twentynine Palms Highway,Twentynine Palms,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Army SP4 Dwayne M. Patterson Memorial Highway,US Army SP4 Dwayne M Patterson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Submarine Veterans of WWII Memorial Highway,US Submarine Veterans of WWII,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United States Army Chief Warrant Officer 2 Edward Balli Memorial Highway,United States Army Chief Warrant Officer 2 Edward Balli,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United States Army Private First Class Conrado D. Javier Memorial Highway,United States Army Private First Class Conrado D Javier,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United States Army Sgt. Javier Sanchez Memorial Highway,United States Army Sgt Javier Sanchez,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"United States Army Specialist Ricardo Cerros, Jr. Memorial Highway",United States Army Specialist Ricardo Cerros Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United States Army Specialist Vilmar Galarza Hernandez Memorial Highway,United States Army Specialist Vilmar Galarza Hernandez,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United States Forest Service Firefighter Brent Michael Witham Memorial Highway,United States Forest Service Firefighter Brent Michael Witham,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United States Navy Lientenant Commander Otis Vincent Tolbert Memorial Highway,United States Navy Lientenant Commander Otis Vincent Tolbert,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Vallejo Police Officer James Capoot Memorial Highway,Vallejo Police Officer James Capoot,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Valley of the Moon Scenic Route,Valley of the Moon Scenic Route,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Ventura County Deputy Sheriff Peter Aguirre, Jr. Memorial Highway",Ventura County Deputy Sheriff Peter Aguirre Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ventura County Fire Engineer Ryan Osler Memorial Highway,Ventura County Fire Engineer Ryan Osler,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ventura County Vietnam Veterans Memorial Highway,Ventura County Vietnam Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ventura Freeway,Ventura Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ventura Freeway Extension,Ventura Freeway Extension,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Vernon L. Sturgeon Memorial Highway,Vernon L Sturgeon,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Vernon P. Valenzuela Memorial Highway,Vernon P Valenzuela,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans Boulevard,Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans Memorial Freeway,Veterans Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans Memorial Highway,Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans of Foreign Wars of the United States Memorial Highway,Veterans of Foreign Wars of the United States,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans' Memorial Highway,Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veteran’s Memorial Highway,Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Vic Fazio Highway,Vic Fazio,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Victor V. Veysey Expressway,Victor V Veysey,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Viet Dzung Human Rights Memorial Highway,Viet Dzung Human Rights,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Vietnam Veterans Memorial Highway,Vietnam Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wabash Boulevard,Wabash,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Warren Boulevard,Warren,highway,https://www.odmp.org/officer/26094-officer-reuben-gene-warren-jr,"Officer Reuben Gene Warren, Jr.","Officer Reuben Warren died as a result of contracting COVID-19 in the line of duty. Officer Warren was a United States Marine Corps veteran who had served 17 years with the California Highway Patrol and had been assigned to the Santa Ana, San Diego, and Border Division offices. He had previously served with the San Diego Police Department. He is survived by his wife, son, and two daughters.",53,17 years,17850,COVID19,"Wednesday, December 8, 2021",Cause: COVID19 Incident Date: Not available,100.0,,,,,,https://commons.wikimedia.org/wiki/Category:Warren_(given_name),,[],,,,,,,,,
West Covina Police Officer Kenneth Wrede Memorial Highway,West Covina Police Officer Kenneth Wrede,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
West Side Freeway,West Side Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
West Valley Freeway,West Valley Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Westminster Police Officer Steven L. Phillips Memorial Highway,Westminster Police Officer Steven L Phillips,highway,https://www.odmp.org/officer/17118-police-officer-steven-phillips,Police Officer Steven Phillips,Police Officer Steven Phillips was killed in a motorcycle crash at the intersection of Trask Avenue and Jackson Street in Westminister. The incident occurred when the driver of another vehicle failed to stop at a stop sign while turning onto Trask Avenue. Officer Phillips' motorcycle struck the driver's side door of the other vehicle. He was transported to a hospital in Huntington Beach where he died one hour later as a result of his injuries. The driver of the car also died as a result of his injuries. Officer Phillips was a United States Air Force veteran and had served with the Westminster Police Department for 18 years. He is survived by his wife.,46,18 years,41,Motorcycle crash,"Thursday, January 29, 2004",Cause: Motorcycle crash,100.0,,,,,,,,[],,,,,,,,,
Willard F. Libby Memorial Highway,Willard F Libby,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Willard H. Murray Freeway,Willard H Murray Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"William ""Bill"" Lehn Memorial Highway",William Bill Lehn,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
William Byron Rumford Freeway,William Byron Rumford Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"William Elton ""Brownie"" Brown Freeway",William Elton Brownie Brown Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
William H. Lancaster Memorial Highway,William H Lancaster,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
William T. Bagley Freeway,William T Bagley Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
William Z. Hegy Memorial Highway,William Z Hegy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Willliam Alexander Leidesdorff, Jr. Memorial Highway",Willliam Alexander Leidesdorff Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Women Veterans' Highway,Women Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Yolo and Lake Highway,Yolo and Lake,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Yosemite Freeway,Yosemite Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
